dataset,true_grade,true_sheldon,predicted_grade,predicted_sheldon,continuous_prediction,error,company,year,cert,filename,obverse_path,reverse_path
Proof,ms66,66,MS65,65,65.21376037597656,0.7862396240234375,NGC,1887,254767,ms66-NGC-1887-1C-254767-003,Proof/ms66/obverse/ms66-NGC-1887-1C-254767-003.jpg,Proof/ms66/reverse/ms66-NGC-1887-1C-254767-003.jpg
Proof,ms66,66,MS65,65,65.17377471923828,0.8262252807617188,NGC,1893,6438986,ms66-NGC-1893-1C-6438986-003,Proof/ms66/obverse/ms66-NGC-1893-1C-6438986-003.jpg,Proof/ms66/reverse/ms66-NGC-1893-1C-6438986-003.jpg
Proof,ms66,66,MS65,65,65.30170440673828,0.6982955932617188,NGC,1899,552174,ms66-NGC-1899-1C-552174-007,Proof/ms66/obverse/ms66-NGC-1899-1C-552174-007.jpg,Proof/ms66/reverse/ms66-NGC-1899-1C-552174-007.jpg
Proof,ms66,66,MS63,63,63.44402313232422,2.5559768676757812,NGC,1904,6061238,ms66-NGC-1904-1C-6061238-001,Proof/ms66/obverse/ms66-NGC-1904-1C-6061238-001.jpg,Proof/ms66/reverse/ms66-NGC-1904-1C-6061238-001.jpg
Proof,ms66,66,MS66,66,65.644287109375,0.355712890625,NGC,1906,6058608,ms66-NGC-1906-1C-6058608-001,Proof/ms66/obverse/ms66-NGC-1906-1C-6058608-001.jpg,Proof/ms66/reverse/ms66-NGC-1906-1C-6058608-001.jpg
Proof,ms66,66,MS64,64,64.23541259765625,1.76458740234375,NGC,1907,4729729,ms66-NGC-1907-1C-4729729-015,Proof/ms66/obverse/ms66-NGC-1907-1C-4729729-015.jpg,Proof/ms66/reverse/ms66-NGC-1907-1C-4729729-015.jpg
Proof,ms66,66,AU55,55,54.08742141723633,11.912578582763672,NGC,1908,3210844,ms66-NGC-1908-1C-3210844-006,Proof/ms66/obverse/ms66-NGC-1908-1C-3210844-006.jpg,Proof/ms66/reverse/ms66-NGC-1908-1C-3210844-006.jpg
Proof,ms66,66,MS65,65,64.52139282226562,1.478607177734375,PCGS,1859,41216417,ms66-PCGS-1859-1C-41216417,Proof/ms66/obverse/ms66-PCGS-1859-1C-41216417.jpg,Proof/ms66/reverse/ms66-PCGS-1859-1C-41216417.jpg
Proof,ms66,66,MS66,66,65.73287963867188,0.267120361328125,PCGS,1860,05931273,ms66-PCGS-1860-1C-05931273,Proof/ms66/obverse/ms66-PCGS-1860-1C-05931273.jpg,Proof/ms66/reverse/ms66-PCGS-1860-1C-05931273.jpg
Proof,ms66,66,MS65,65,65.07704162597656,0.9229583740234375,PCGS,1862,37120344,ms66-PCGS-1862-1C-37120344,Proof/ms66/obverse/ms66-PCGS-1862-1C-37120344.jpg,Proof/ms66/reverse/ms66-PCGS-1862-1C-37120344.jpg
Proof,ms66,66,MS64,64,63.596839904785156,2.4031600952148438,PCGS,1864,37113508,ms66-PCGS-1864-1C-37113508,Proof/ms66/obverse/ms66-PCGS-1864-1C-37113508.jpg,Proof/ms66/reverse/ms66-PCGS-1864-1C-37113508.jpg
Proof,ms66,66,MS65,65,65.43701171875,0.56298828125,PCGS,1869,82618193,ms66-PCGS-1869-1C-82618193,Proof/ms66/obverse/ms66-PCGS-1869-1C-82618193.jpg,Proof/ms66/reverse/ms66-PCGS-1869-1C-82618193.jpg
Proof,ms66,66,MS64,64,64.42689514160156,1.5731048583984375,PCGS,1870,37997167,ms66-PCGS-1870-1C-37997167,Proof/ms66/obverse/ms66-PCGS-1870-1C-37997167.jpg,Proof/ms66/reverse/ms66-PCGS-1870-1C-37997167.jpg
Proof,ms66,66,MS65,65,64.60008239746094,1.3999176025390625,PCGS,1874,83930987,ms66-PCGS-1874-1C-83930987,Proof/ms66/obverse/ms66-PCGS-1874-1C-83930987.jpg,Proof/ms66/reverse/ms66-PCGS-1874-1C-83930987.jpg
Proof,ms66,66,MS66,66,65.88453674316406,0.1154632568359375,PCGS,1879,81471170,ms66-PCGS-1879-1C-81471170,Proof/ms66/obverse/ms66-PCGS-1879-1C-81471170.jpg,Proof/ms66/reverse/ms66-PCGS-1879-1C-81471170.jpg
Proof,ms66,66,MS65,65,65.12825775146484,0.8717422485351562,PCGS,1879,82251157,ms66-PCGS-1879-1C-82251157,Proof/ms66/obverse/ms66-PCGS-1879-1C-82251157.jpg,Proof/ms66/reverse/ms66-PCGS-1879-1C-82251157.jpg
Proof,ms66,66,MS66,66,66.04268646240234,0.04268646240234375,PCGS,1879,82618194,ms66-PCGS-1879-1C-82618194,Proof/ms66/obverse/ms66-PCGS-1879-1C-82618194.jpg,Proof/ms66/reverse/ms66-PCGS-1879-1C-82618194.jpg
Proof,ms66,66,MS65,65,64.860107421875,1.139892578125,PCGS,1881,01489344,ms66-PCGS-1881-1C-01489344,Proof/ms66/obverse/ms66-PCGS-1881-1C-01489344.jpg,Proof/ms66/reverse/ms66-PCGS-1881-1C-01489344.jpg
Proof,ms66,66,MS65,65,65.45094299316406,0.5490570068359375,PCGS,1881,36087441,ms66-PCGS-1881-1C-36087441,Proof/ms66/obverse/ms66-PCGS-1881-1C-36087441.jpg,Proof/ms66/reverse/ms66-PCGS-1881-1C-36087441.jpg
Proof,ms66,66,MS65,65,65.21516418457031,0.7848358154296875,PCGS,1881,36410721,ms66-PCGS-1881-1C-36410721,Proof/ms66/obverse/ms66-PCGS-1881-1C-36410721.jpg,Proof/ms66/reverse/ms66-PCGS-1881-1C-36410721.jpg
Proof,ms66,66,MS65,65,64.73960876464844,1.2603912353515625,PCGS,1881,36545445,ms66-PCGS-1881-1C-36545445,Proof/ms66/obverse/ms66-PCGS-1881-1C-36545445.jpg,Proof/ms66/reverse/ms66-PCGS-1881-1C-36545445.jpg
Proof,ms66,66,MS65,65,65.40160369873047,0.5983963012695312,PCGS,1882,34162796,ms66-PCGS-1882-1C-34162796,Proof/ms66/obverse/ms66-PCGS-1882-1C-34162796.jpg,Proof/ms66/reverse/ms66-PCGS-1882-1C-34162796.jpg
Proof,ms66,66,MS63,63,63.402183532714844,2.5978164672851562,PCGS,1882,37716876,ms66-PCGS-1882-1C-37716876,Proof/ms66/obverse/ms66-PCGS-1882-1C-37716876.jpg,Proof/ms66/reverse/ms66-PCGS-1882-1C-37716876.jpg
Proof,ms66,66,MS63,63,63.40757369995117,2.592426300048828,PCGS,1882,82143857,ms66-PCGS-1882-1C-82143857,Proof/ms66/obverse/ms66-PCGS-1882-1C-82143857.jpg,Proof/ms66/reverse/ms66-PCGS-1882-1C-82143857.jpg
Proof,ms66,66,MS65,65,65.26914978027344,0.7308502197265625,PCGS,1883,81305640,ms66-PCGS-1883-1C-81305640,Proof/ms66/obverse/ms66-PCGS-1883-1C-81305640.jpg,Proof/ms66/reverse/ms66-PCGS-1883-1C-81305640.jpg
Proof,ms66,66,MS65,65,65.14588165283203,0.8541183471679688,PCGS,1883,82680688,ms66-PCGS-1883-1C-82680688,Proof/ms66/obverse/ms66-PCGS-1883-1C-82680688.jpg,Proof/ms66/reverse/ms66-PCGS-1883-1C-82680688.jpg
Proof,ms66,66,MS65,65,65.20528411865234,0.7947158813476562,PCGS,1883,82680689,ms66-PCGS-1883-1C-82680689,Proof/ms66/obverse/ms66-PCGS-1883-1C-82680689.jpg,Proof/ms66/reverse/ms66-PCGS-1883-1C-82680689.jpg
Proof,ms66,66,MS66,66,65.5770263671875,0.4229736328125,PCGS,1884,34117432,ms66-PCGS-1884-1C-34117432,Proof/ms66/obverse/ms66-PCGS-1884-1C-34117432.jpg,Proof/ms66/reverse/ms66-PCGS-1884-1C-34117432.jpg
Proof,ms66,66,MS66,66,66.13008117675781,0.1300811767578125,PCGS,1884,36546136,ms66-PCGS-1884-1C-36546136,Proof/ms66/obverse/ms66-PCGS-1884-1C-36546136.jpg,Proof/ms66/reverse/ms66-PCGS-1884-1C-36546136.jpg
Proof,ms66,66,MS63,63,63.287269592285156,2.7127304077148438,PCGS,1884,37276246,ms66-PCGS-1884-1C-37276246,Proof/ms66/obverse/ms66-PCGS-1884-1C-37276246.jpg,Proof/ms66/reverse/ms66-PCGS-1884-1C-37276246.jpg
Proof,ms66,66,MS65,65,65.26294708251953,0.7370529174804688,PCGS,1884,50072526,ms66-PCGS-1884-1C-50072526,Proof/ms66/obverse/ms66-PCGS-1884-1C-50072526.jpg,Proof/ms66/reverse/ms66-PCGS-1884-1C-50072526.jpg
Proof,ms66,66,MS65,65,65.11738586425781,0.8826141357421875,PCGS,1885,34444361,ms66-PCGS-1885-1C-34444361,Proof/ms66/obverse/ms66-PCGS-1885-1C-34444361.jpg,Proof/ms66/reverse/ms66-PCGS-1885-1C-34444361.jpg
Proof,ms66,66,MS64,64,63.957252502441406,2.0427474975585938,PCGS,1889,25650747,ms66-PCGS-1889-1C-25650747,Proof/ms66/obverse/ms66-PCGS-1889-1C-25650747.jpg,Proof/ms66/reverse/ms66-PCGS-1889-1C-25650747.jpg
Proof,ms66,66,MS65,65,65.4659194946289,0.5340805053710938,PCGS,1889,83410355,ms66-PCGS-1889-1C-83410355,Proof/ms66/obverse/ms66-PCGS-1889-1C-83410355.jpg,Proof/ms66/reverse/ms66-PCGS-1889-1C-83410355.jpg
Proof,ms66,66,MS65,65,65.41473388671875,0.58526611328125,PCGS,1890,83266362,ms66-PCGS-1890-1C-83266362,Proof/ms66/obverse/ms66-PCGS-1890-1C-83266362.jpg,Proof/ms66/reverse/ms66-PCGS-1890-1C-83266362.jpg
Proof,ms66,66,MS65,65,64.93832397460938,1.061676025390625,PCGS,1892,42467374,ms66-PCGS-1892-1C-42467374,Proof/ms66/obverse/ms66-PCGS-1892-1C-42467374.jpg,Proof/ms66/reverse/ms66-PCGS-1892-1C-42467374.jpg
Proof,ms66,66,MS64,64,63.75045394897461,2.2495460510253906,PCGS,1897,36545455,ms66-PCGS-1897-1C-36545455,Proof/ms66/obverse/ms66-PCGS-1897-1C-36545455.jpg,Proof/ms66/reverse/ms66-PCGS-1897-1C-36545455.jpg
Proof,ms66,66,MS66,66,65.58138275146484,0.41861724853515625,PCGS,1899,03720287,ms66-PCGS-1899-1C-03720287,Proof/ms66/obverse/ms66-PCGS-1899-1C-03720287.jpg,Proof/ms66/reverse/ms66-PCGS-1899-1C-03720287.jpg
Proof,ms66,66,MS66,66,65.52252960205078,0.47747039794921875,PCGS,1899,25611486,ms66-PCGS-1899-1C-25611486,Proof/ms66/obverse/ms66-PCGS-1899-1C-25611486.jpg,Proof/ms66/reverse/ms66-PCGS-1899-1C-25611486.jpg
Proof,ms66,66,MS66,66,65.66511535644531,0.3348846435546875,PCGS,1903,35090769,ms66-PCGS-1903-1C-35090769,Proof/ms66/obverse/ms66-PCGS-1903-1C-35090769.jpg,Proof/ms66/reverse/ms66-PCGS-1903-1C-35090769.jpg
Proof,ms66,66,MS65,65,65.22750854492188,0.772491455078125,PCGS,1906,84109533,ms66-PCGS-1906-1C-84109533,Proof/ms66/obverse/ms66-PCGS-1906-1C-84109533.jpg,Proof/ms66/reverse/ms66-PCGS-1906-1C-84109533.jpg
Proof,ms66,66,MS66,66,65.53350830078125,0.46649169921875,PCGS,1907,80600601,ms66-PCGS-1907-1C-80600601,Proof/ms66/obverse/ms66-PCGS-1907-1C-80600601.jpg,Proof/ms66/reverse/ms66-PCGS-1907-1C-80600601.jpg
Proof,ms66,66,MS64,64,64.06588745117188,1.934112548828125,PCGS,1908,37810628,ms66-PCGS-1908-1C-37810628,Proof/ms66/obverse/ms66-PCGS-1908-1C-37810628.jpg,Proof/ms66/reverse/ms66-PCGS-1908-1C-37810628.jpg
Proof,ms66,66,MS66,66,65.80040740966797,0.19959259033203125,PCGS,1908,81884239,ms66-PCGS-1908-1C-81884239,Proof/ms66/obverse/ms66-PCGS-1908-1C-81884239.jpg,Proof/ms66/reverse/ms66-PCGS-1908-1C-81884239.jpg
Proof,ms67,67,MS66,66,65.63436126708984,1.3656387329101562,NGC,1879,6279808,ms67-NGC-1879-1C-6279808-001,Proof/ms67/obverse/ms67-NGC-1879-1C-6279808-001.jpg,Proof/ms67/reverse/ms67-NGC-1879-1C-6279808-001.jpg
Proof,ms67,67,MS65,65,65.23431396484375,1.76568603515625,NGC,1884,343103,ms67-NGC-1884-1C-343103-005,Proof/ms67/obverse/ms67-NGC-1884-1C-343103-005.jpg,Proof/ms67/reverse/ms67-NGC-1884-1C-343103-005.jpg
Proof,ms67,67,MS65,65,64.92764282226562,2.072357177734375,PCGS,1884,03195799,ms67-PCGS-1884-1C-03195799,Proof/ms67/obverse/ms67-PCGS-1884-1C-03195799.jpg,Proof/ms67/reverse/ms67-PCGS-1884-1C-03195799.jpg
Proof,ms67,67,MS65,65,65.09896087646484,1.9010391235351562,PCGS,1885,09241863,ms67-PCGS-1885-1C-09241863,Proof/ms67/obverse/ms67-PCGS-1885-1C-09241863.jpg,Proof/ms67/reverse/ms67-PCGS-1885-1C-09241863.jpg
Proof,ms67,67,MS65,65,65.49600982666016,1.5039901733398438,PCGS,1902,36177147,ms67-PCGS-1902-1C-36177147,Proof/ms67/obverse/ms67-PCGS-1902-1C-36177147.jpg,Proof/ms67/reverse/ms67-PCGS-1902-1C-36177147.jpg
Proof,ms67,67,MS66,66,65.69402313232422,1.3059768676757812,PCGS,1902,39237835,ms67-PCGS-1902-1C-39237835,Proof/ms67/obverse/ms67-PCGS-1902-1C-39237835.jpg,Proof/ms67/reverse/ms67-PCGS-1902-1C-39237835.jpg
Proof,ms67,67,MS66,66,65.60770416259766,1.3922958374023438,PCGS,1903,25226312,ms67-PCGS-1903-1C-25226312,Proof/ms67/obverse/ms67-PCGS-1903-1C-25226312.jpg,Proof/ms67/reverse/ms67-PCGS-1903-1C-25226312.jpg
Proof,ms67,67,MS65,65,65.48257446289062,1.517425537109375,PCGS,1906,33169323,ms67-PCGS-1906-1C-33169323,Proof/ms67/obverse/ms67-PCGS-1906-1C-33169323.jpg,Proof/ms67/reverse/ms67-PCGS-1906-1C-33169323.jpg
Proof,ms70,70,MS65,65,65.09867858886719,4.9013214111328125,NGC,1857,4601331,ms70-NGC-1857-1C-4601331-024,Proof/ms70/obverse/ms70-NGC-1857-1C-4601331-024.jpg,Proof/ms70/reverse/ms70-NGC-1857-1C-4601331-024.jpg
Proof,ms70,70,MS64,64,63.53499221801758,6.465007781982422,NGC,1858,4953727,ms70-NGC-1858-1C-4953727-018,Proof/ms70/obverse/ms70-NGC-1858-1C-4953727-018.jpg,Proof/ms70/reverse/ms70-NGC-1858-1C-4953727-018.jpg
Proof,ms70,70,MS60,60,59.861698150634766,10.138301849365234,PCGS,1857,80677484,ms70-PCGS-1857-1C-80677484,Proof/ms70/obverse/ms70-PCGS-1857-1C-80677484.jpg,Proof/ms70/reverse/ms70-PCGS-1857-1C-80677484.jpg
Proof,vf30,30,VF30,30,31.71207046508789,1.7120704650878906,PCGS,1856,27190345,vf30-PCGS-1856-1C-27190345,Proof/vf30/obverse/vf30-PCGS-1856-1C-27190345.jpg,Proof/vf30/reverse/vf30-PCGS-1856-1C-27190345.jpg
Proof,vg08,8,VG15,15,16.75286102294922,8.752861022949219,PCGS,1856,37508961,vg08-PCGS-1856-1C-37508961,Proof/vg08/obverse/vg08-PCGS-1856-1C-37508961.jpg,Proof/vg08/reverse/vg08-PCGS-1856-1C-37508961.jpg
Proof,vg08,8,VF20,20,19.9941349029541,11.994134902954102,PCGS,1856,83797474,vg08-PCGS-1856-1C-83797474,Proof/vg08/obverse/vg08-PCGS-1856-1C-83797474.jpg,Proof/vg08/reverse/vg08-PCGS-1856-1C-83797474.jpg
Proof,xf45,45,XF45,45,46.5543212890625,1.5543212890625,PCGS,1856,02739682,xf45-PCGS-1856-1C-02739682,Proof/xf45/obverse/xf45-PCGS-1856-1C-02739682.jpg,Proof/xf45/reverse/xf45-PCGS-1856-1C-02739682.jpg
Proof,xf45,45,AU53,53,53.85118865966797,8.851188659667969,PCGS,1856,36115405,xf45-PCGS-1856-1C-36115405,Proof/xf45/obverse/xf45-PCGS-1856-1C-36115405.jpg,Proof/xf45/reverse/xf45-PCGS-1856-1C-36115405.jpg
Circulation,au50,50,AU53,53,53.2337760925293,3.233776092529297,CACG,1859,070175051,au50-CACG-1859-1C-070175051,Circulation/au50/obverse/au50-CACG-1859-1C-070175051.jpg,Circulation/au50/reverse/au50-CACG-1859-1C-070175051.jpg
Circulation,au50,50,AU53,53,52.49196243286133,2.491962432861328,CACG,1864,344321257,au50-CACG-1864-1C-344321257,Circulation/au50/obverse/au50-CACG-1864-1C-344321257.jpg,Circulation/au50/reverse/au50-CACG-1864-1C-344321257.jpg
Circulation,au50,50,AU58,58,56.816444396972656,6.816444396972656,CACG,1867,488541976,au50-CACG-1867-1C-488541976,Circulation/au50/obverse/au50-CACG-1867-1C-488541976.jpg,Circulation/au50/reverse/au50-CACG-1867-1C-488541976.jpg
Circulation,au50,50,AU50,50,51.13395690917969,1.1339569091796875,CACG,1868,495796838,au50-CACG-1868-1C-495796838,Circulation/au50/obverse/au50-CACG-1868-1C-495796838.jpg,Circulation/au50/reverse/au50-CACG-1868-1C-495796838.jpg
Circulation,au50,50,AU50,50,50.826072692871094,0.8260726928710938,CACG,1869,454686831,au50-CACG-1869-1C-454686831,Circulation/au50/obverse/au50-CACG-1869-1C-454686831.jpg,Circulation/au50/reverse/au50-CACG-1869-1C-454686831.jpg
Circulation,au50,50,XF45,45,45.60549545288086,4.394504547119141,CACG,1886,227829713,au50-CACG-1886-1C-227829713,Circulation/au50/obverse/au50-CACG-1886-1C-227829713.jpg,Circulation/au50/reverse/au50-CACG-1886-1C-227829713.jpg
Circulation,au50,50,AU50,50,47.87372970581055,2.126270294189453,CACG,1886,251285509,au50-CACG-1886-1C-251285509,Circulation/au50/obverse/au50-CACG-1886-1C-251285509.jpg,Circulation/au50/reverse/au50-CACG-1886-1C-251285509.jpg
Circulation,au50,50,AU50,50,48.67695236206055,1.3230476379394531,NGC,1857,3889047,au50-NGC-1857-1C-3889047-006,Circulation/au50/obverse/au50-NGC-1857-1C-3889047-006.jpg,Circulation/au50/reverse/au50-NGC-1857-1C-3889047-006.jpg
Circulation,au50,50,AU53,53,53.25902557373047,3.2590255737304688,NGC,1857,3904797,au50-NGC-1857-1C-3904797-005,Circulation/au50/obverse/au50-NGC-1857-1C-3904797-005.jpg,Circulation/au50/reverse/au50-NGC-1857-1C-3904797-005.jpg
Circulation,au50,50,AU50,50,51.216983795166016,1.2169837951660156,NGC,1858,2044474,au50-NGC-1858-1C-2044474-034,Circulation/au50/obverse/au50-NGC-1858-1C-2044474-034.jpg,Circulation/au50/reverse/au50-NGC-1858-1C-2044474-034.jpg
Circulation,au50,50,AU50,50,48.84397888183594,1.1560211181640625,NGC,1858,2044501,au50-NGC-1858-1C-2044501-079,Circulation/au50/obverse/au50-NGC-1858-1C-2044501-079.jpg,Circulation/au50/reverse/au50-NGC-1858-1C-2044501-079.jpg
Circulation,au50,50,AU55,55,54.201438903808594,4.201438903808594,NGC,1858,6277198,au50-NGC-1858-1C-6277198-012,Circulation/au50/obverse/au50-NGC-1858-1C-6277198-012.jpg,Circulation/au50/reverse/au50-NGC-1858-1C-6277198-012.jpg
Circulation,au50,50,AU58,58,57.39340591430664,7.393405914306641,NGC,1858,6507381,au50-NGC-1858-1C-6507381-018,Circulation/au50/obverse/au50-NGC-1858-1C-6507381-018.jpg,Circulation/au50/reverse/au50-NGC-1858-1C-6507381-018.jpg
Circulation,au50,50,AU50,50,48.42234420776367,1.5776557922363281,NGC,1859,2045053,au50-NGC-1859-1C-2045053-003,Circulation/au50/obverse/au50-NGC-1859-1C-2045053-003.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-2045053-003.jpg
Circulation,au50,50,AU50,50,49.92184066772461,0.07815933227539062,NGC,1859,2045053,au50-NGC-1859-1C-2045053-004,Circulation/au50/obverse/au50-NGC-1859-1C-2045053-004.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-2045053-004.jpg
Circulation,au50,50,AU50,50,48.54472351074219,1.4552764892578125,NGC,1859,2045056,au50-NGC-1859-1C-2045056-055,Circulation/au50/obverse/au50-NGC-1859-1C-2045056-055.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-2045056-055.jpg
Circulation,au50,50,AU50,50,47.573734283447266,2.4262657165527344,NGC,1859,2045056,au50-NGC-1859-1C-2045056-061,Circulation/au50/obverse/au50-NGC-1859-1C-2045056-061.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-2045056-061.jpg
Circulation,au50,50,AU53,53,52.7066764831543,2.706676483154297,NGC,1859,2045065,au50-NGC-1859-1C-2045065-006,Circulation/au50/obverse/au50-NGC-1859-1C-2045065-006.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-2045065-006.jpg
Circulation,au50,50,AU50,50,50.175865173339844,0.17586517333984375,NGC,1859,2045065,au50-NGC-1859-1C-2045065-019,Circulation/au50/obverse/au50-NGC-1859-1C-2045065-019.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-2045065-019.jpg
Circulation,au50,50,AU53,53,53.611270904541016,3.6112709045410156,NGC,1859,4000588,au50-NGC-1859-1C-4000588-001,Circulation/au50/obverse/au50-NGC-1859-1C-4000588-001.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-4000588-001.jpg
Circulation,au50,50,AU50,50,49.022586822509766,0.9774131774902344,NGC,1859,6205128,au50-NGC-1859-1C-6205128-002,Circulation/au50/obverse/au50-NGC-1859-1C-6205128-002.jpg,Circulation/au50/reverse/au50-NGC-1859-1C-6205128-002.jpg
Circulation,au50,50,AU50,50,50.370670318603516,0.3706703186035156,NGC,1860,6439326,au50-NGC-1860-1C-6439326-179,Circulation/au50/obverse/au50-NGC-1860-1C-6439326-179.jpg,Circulation/au50/reverse/au50-NGC-1860-1C-6439326-179.jpg
Circulation,au50,50,AU53,53,52.776222229003906,2.7762222290039062,NGC,1861,2045054,au50-NGC-1861-1C-2045054-054,Circulation/au50/obverse/au50-NGC-1861-1C-2045054-054.jpg,Circulation/au50/reverse/au50-NGC-1861-1C-2045054-054.jpg
Circulation,au50,50,AU53,53,51.840206146240234,1.8402061462402344,NGC,1861,2045055,au50-NGC-1861-1C-2045055-027,Circulation/au50/obverse/au50-NGC-1861-1C-2045055-027.jpg,Circulation/au50/reverse/au50-NGC-1861-1C-2045055-027.jpg
Circulation,au50,50,AU50,50,51.14334487915039,1.1433448791503906,NGC,1861,2045405,au50-NGC-1861-1C-2045405-017,Circulation/au50/obverse/au50-NGC-1861-1C-2045405-017.jpg,Circulation/au50/reverse/au50-NGC-1861-1C-2045405-017.jpg
Circulation,au50,50,AU55,55,55.61894607543945,5.618946075439453,NGC,1862,6504347,au50-NGC-1862-1C-6504347-016,Circulation/au50/obverse/au50-NGC-1862-1C-6504347-016.jpg,Circulation/au50/reverse/au50-NGC-1862-1C-6504347-016.jpg
Circulation,au50,50,AU50,50,48.48284912109375,1.51715087890625,NGC,1863,3512911,au50-NGC-1863-1C-3512911-001,Circulation/au50/obverse/au50-NGC-1863-1C-3512911-001.jpg,Circulation/au50/reverse/au50-NGC-1863-1C-3512911-001.jpg
Circulation,au50,50,AU50,50,50.67235565185547,0.6723556518554688,NGC,1863,3639884,au50-NGC-1863-1C-3639884-031,Circulation/au50/obverse/au50-NGC-1863-1C-3639884-031.jpg,Circulation/au50/reverse/au50-NGC-1863-1C-3639884-031.jpg
Circulation,au50,50,AU55,55,54.93528747558594,4.9352874755859375,NGC,1863,6507381,au50-NGC-1863-1C-6507381-020,Circulation/au50/obverse/au50-NGC-1863-1C-6507381-020.jpg,Circulation/au50/reverse/au50-NGC-1863-1C-6507381-020.jpg
Circulation,au50,50,AU53,53,53.91985321044922,3.9198532104492188,NGC,1864,2045053,au50-NGC-1864-1C-2045053-063,Circulation/au50/obverse/au50-NGC-1864-1C-2045053-063.jpg,Circulation/au50/reverse/au50-NGC-1864-1C-2045053-063.jpg
Circulation,au50,50,AU53,53,51.73973083496094,1.7397308349609375,NGC,1864,2045066,au50-NGC-1864-1C-2045066-012,Circulation/au50/obverse/au50-NGC-1864-1C-2045066-012.jpg,Circulation/au50/reverse/au50-NGC-1864-1C-2045066-012.jpg
Circulation,au50,50,AU50,50,51.17393112182617,1.1739311218261719,NGC,1864,2045066,au50-NGC-1864-1C-2045066-025,Circulation/au50/obverse/au50-NGC-1864-1C-2045066-025.jpg,Circulation/au50/reverse/au50-NGC-1864-1C-2045066-025.jpg
Circulation,au50,50,AU50,50,50.4306640625,0.4306640625,NGC,1864,2058478,au50-NGC-1864-1C-2058478-009,Circulation/au50/obverse/au50-NGC-1864-1C-2058478-009.jpg,Circulation/au50/reverse/au50-NGC-1864-1C-2058478-009.jpg
Circulation,au50,50,AU55,55,55.967437744140625,5.967437744140625,NGC,1864,2144327,au50-NGC-1864-1C-2144327-001,Circulation/au50/obverse/au50-NGC-1864-1C-2144327-001.jpg,Circulation/au50/reverse/au50-NGC-1864-1C-2144327-001.jpg
Circulation,au50,50,AU50,50,50.208251953125,0.208251953125,NGC,1864,4213821,au50-NGC-1864-1C-4213821-001,Circulation/au50/obverse/au50-NGC-1864-1C-4213821-001.jpg,Circulation/au50/reverse/au50-NGC-1864-1C-4213821-001.jpg
Circulation,au50,50,AU50,50,49.681182861328125,0.318817138671875,NGC,1864,6507381,au50-NGC-1864-1C-6507381-024,Circulation/au50/obverse/au50-NGC-1864-1C-6507381-024.jpg,Circulation/au50/reverse/au50-NGC-1864-1C-6507381-024.jpg
Circulation,au50,50,AU50,50,49.5247802734375,0.4752197265625,NGC,1868,3416391,au50-NGC-1868-1C-3416391-015,Circulation/au50/obverse/au50-NGC-1868-1C-3416391-015.jpg,Circulation/au50/reverse/au50-NGC-1868-1C-3416391-015.jpg
Circulation,au50,50,XF45,45,46.967124938964844,3.0328750610351562,NGC,1869,5861445,au50-NGC-1869-1C-5861445-032,Circulation/au50/obverse/au50-NGC-1869-1C-5861445-032.jpg,Circulation/au50/reverse/au50-NGC-1869-1C-5861445-032.jpg
Circulation,au50,50,AU50,50,47.5150260925293,2.484973907470703,NGC,1869,6836082,au50-NGC-1869-1C-6836082-016,Circulation/au50/obverse/au50-NGC-1869-1C-6836082-016.jpg,Circulation/au50/reverse/au50-NGC-1869-1C-6836082-016.jpg
Circulation,au50,50,AU53,53,52.76200866699219,2.7620086669921875,NGC,1870,6439909,au50-NGC-1870-1C-6439909-003,Circulation/au50/obverse/au50-NGC-1870-1C-6439909-003.jpg,Circulation/au50/reverse/au50-NGC-1870-1C-6439909-003.jpg
Circulation,au50,50,AU50,50,50.04724884033203,0.04724884033203125,NGC,1876,5895664,au50-NGC-1876-1C-5895664-001,Circulation/au50/obverse/au50-NGC-1876-1C-5895664-001.jpg,Circulation/au50/reverse/au50-NGC-1876-1C-5895664-001.jpg
Circulation,au50,50,AU50,50,48.63042449951172,1.3695755004882812,NGC,1880,6504347,au50-NGC-1880-1C-6504347-037,Circulation/au50/obverse/au50-NGC-1880-1C-6504347-037.jpg,Circulation/au50/reverse/au50-NGC-1880-1C-6504347-037.jpg
Circulation,au50,50,AU55,55,54.3598747253418,4.359874725341797,NGC,1883,6504347,au50-NGC-1883-1C-6504347-040,Circulation/au50/obverse/au50-NGC-1883-1C-6504347-040.jpg,Circulation/au50/reverse/au50-NGC-1883-1C-6504347-040.jpg
Circulation,au50,50,AU55,55,55.97232437133789,5.972324371337891,NGC,1884,6504347,au50-NGC-1884-1C-6504347-041,Circulation/au50/obverse/au50-NGC-1884-1C-6504347-041.jpg,Circulation/au50/reverse/au50-NGC-1884-1C-6504347-041.jpg
